Codigo_Estabelecimento;Nome_Estabelecimento;Total_Qtd_Produzida;Total_Qtd_Aprovada;Pct_Valor_Total;Valor_Total_Produzido;Valor_Total_Aprovado
5931029;BOM PASTOR LABORATORIO CLINICO;30993.0;30861.0;0.05;240953.88;239993.01
4437802;CLINICA E LABORATORIO POPULAR;42465.0;42465.0;0.05;239369.67;239369.67
0419478;UPA DR AIRTON JORGE DA SILVA VARELA;77931.0;77931.0;0.05;239328.84;239328.84
2238861;VERO DELLAUDO;756.0;756.0;0.05;237455.85;237455.85
2257696;PRONTO ATENDIMENTO URGENCIA EMERGENCIA 24H IMBE;47769.0;47769.0;0.05;232639.47;232639.47
0837814;UPA 24H LIBERTY DICK CONTER;48159.0;48159.0;0.05;231360.27;231360.27
9344160;UPA 24H MARIO NUNES LACERDA;56094.0;40152.0;0.05;239612.76;229569.3
2225115;UNILAB;30729.0;30729.0;0.05;224181.54;224181.54
2226863;CLINICA DE FISIOTERAPIA SANTA RITA DE CASSIA;25203.0;24594.0;0.05;223524.33;219687.63
9755969;UPA FRANCISCO DE MEDEIROS;72612.0;58761.0;0.05;323543.1;216706.89
2246910;HOSPITAL ALTO JACUI NAO ME TOQUE;31917.0;26358.0;0.05;237595.83;215411.91
2225123;BOLEK ANALISES CLINICAS;29322.0;29322.0;0.05;214962.75;214962.75
2241145;HOSPITAL BENEFICENTE NOSSA SENHORA DE FATIMA;20169.0;19572.0;0.05;213361.14;213361.14
7937059;ETERNITA CLINICA INTEGRADA;33753.0;33753.0;0.05;212865.15;212865.15
4807731;CELULLA LABORATORIO;28815.0;28815.0;0.05;212504.97;212504.97
2226464;CENTRO MUNICIPAL DE ESPECIALIDADES DRA SCHEILA THOFEHRN;21891.0;21891.0;0.05;211710.84;211710.84
6476171;APAE CACHOEIRINHA;11196.0;384.0;0.05;418979.97;208092.69
2255634;LABORATORIO SANTA CRUZ;35772.0;35772.0;0.05;205530.84;205530.84
9466673;CML VACARIA LABORATORIO DE ANALISES CLINICAS LTDA;37551.0;37551.0;0.05;204505.29;204505.29
2227118;POLICLINICA TIMBAUVA 24 HORAS;81540.0;65148.0;0.05;366522.15;204479.1
6942237;LABORATORIO BIOANALISYS DE PESQUISAS CLINICAS LTDA;37524.0;36651.0;0.04;209416.74;199151.1
2233177;POSTO DE SAUDE CENTRAL SAO LOURENCO DO SUL;53286.0;53286.0;0.04;198620.82;198620.82
2239884;CENTRO CLINICO DA UNIVERSIDADE DE CAXIAS DO SUL;15234.0;15234.0;0.04;197366.25;197366.25
6534694;LABORATORIO CITO;4794.0;4794.0;0.04;197132.64;197132.64
6648355;LABORATORIO ANALISES CLINICAS;36630.0;34497.0;0.04;208725.15;195736.95
2246767;HOSPITAL SAO JOAO SANANDUVA;31887.0;21558.0;0.04;255515.04;194231.64
3082644;CLINICA REBELATO ECOGRAFIA E MAMOGRAFIA;2994.0;2994.0;0.04;193450.5;193450.5
7114893;UNIDADE DE PRONTO ATENDIMENTO ZONA NORTE MOACYR SCLIAR;34953.0;34953.0;0.04;192812.01;192812.01
6176178;LABORATORIO FONTANA;26754.0;26754.0;0.04;192568.68;192568.68
9762272;UNIDADE DE PRONTO ATENDIMENTO DR MARTIN CESAR AGNOLETTO;71472.0;62562.0;0.04;197590.83;191977.53
2244098;HOSPITAL BERNARDINA SALLES DE BARROS;49782.0;20400.0;0.04;468769.92;191913.75
9004688;UPA 24 HORAS SANTA CRUZ DO SUL;79803.0;79803.0;0.04;191618.58;191618.58
7976569;ELLOS FISIOTERAPIA;14982.0;14967.0;0.04;190874.7;190549.35
2257661;PRONTO ATENDIMENTO 24HS ARROIO DO SAL;40179.0;40179.0;0.04;190249.98;190249.98
3623564;FISIOMAIS;15009.0;15009.0;0.04;190140.69;190140.69
2257785;CENTRO INTEGRADO DE SAUDE EVA DIAS MELLO;29913.0;28842.0;0.04;199723.68;187942.68
7932219;PRONTO ATENDIMENTO RUBEN NOAL;34626.0;28593.0;0.04;187311.54;187311.54
5860113;APAC UCPEL CAMPUS DA SAUDE;24045.0;24045.0;0.04;185320.92;185320.92
2237806;HOSPITAL PSIQUIATRICO SAO PEDRO;13683.0;13683.0;0.04;183808.26;183808.26
0069329;UNIDADE DE PRONTO ATENDIMENTO 24H SERGIO DE AZEVEDO SARAIVA;55476.0;55476.0;0.04;181635.45;181635.45
3971945;LABORATORIO DIAGNOSTIKA;4326.0;4326.0;0.04;181314.24;181314.24
2232189;HOSPITAL SAO JOSE IVOTI;32259.0;25218.0;0.04;195898.29;178449.03
0220965;PRONTO ATENDIMENTO ZONA NORTE;38964.0;38964.0;0.04;178038.12;178038.12
2248247;FUNDACAO HOSPITALAR DE CARIDADE DE QUARAI;20496.0;20415.0;0.04;180781.62;177489.03
5438276;LABORATORIO DR BOLIVAR;32280.0;32280.0;0.04;175756.65;175756.65
7652038;UNIDADE DE PRONTO ATENDIMENTO MUNICIPAL 24 HS UPA;48069.0;48069.0;0.04;174738.24;174738.24
3063232;LABORATORIO DR PIO SANTANA DO LIVRAMENTO;33675.0;33675.0;0.04;174572.52;174572.52
2226928;CENTRO DE ESPECIALIDADES PAROBE;26544.0;24393.0;0.04;177574.65;173881.35
2253631;AMBULATORIO DA FACULDADE DE MEDICINA UFPEL;19296.0;19296.0;0.04;173354.88;173354.88
6631908;CLINICA OFTALMOFAR LTDA;5835.0;5835.0;0.04;171957.96;171957.96
0262099;UPA CASSINO DR CESAR CHIAFFITELI;29961.0;29961.0;0.04;171546.51;171546.51
6026796;KILAB LABORATORIO DE ANALISES CLINICAS;30555.0;30555.0;0.04;171182.94;171182.94
6544959;CONSULTORIO DE RADIOLOGIA CLINICA ILHA PORTO E PASQUALI;3705.0;3705.0;0.04;169255.5;169255.5
2227908;HOSPITAL SAGRADA FAMILIA;23850.0;21666.0;0.04;175291.74;167749.35
4914023;LABORATORIO FONTANA AV DO FORTE;28812.0;28812.0;0.04;167234.52;167234.52
4860403;UPA NITEROI;49767.0;49767.0;0.04;165856.26;165856.26
0372617;NOVA RADICOM;1422.0;1422.0;0.04;165574.56;165574.56
2247615;LABORAN LABORATORIO DE BIOANALISE LTDA;16845.0;16845.0;0.04;163772.49;163772.49
4835247;UPA 24 HORAS CENTRAL;73608.0;73608.0;0.04;163145.82;163145.82
2259567;FISIO CLINICA;11583.0;10881.0;0.04;166920.0;162493.05
2244314;HOSPITAL GETUINAR DAVILA DO NASCIMENTO;31311.0;21741.0;0.04;228091.44;160569.06
4500261;LABORATORIO VITALE;30297.0;30129.0;0.04;162659.31;160140.84
2266202;ODONTOLOGIA E UNIDADE SANITARIA 3;35649.0;35433.0;0.04;160534.14;159421.74
7159498;INSCER INSTITUTO DO CEREBRO DO RIO GRANDE DO SUL;111.0;111.0;0.04;158270.85;158270.85
2247666;LABORATORIO APPEL;15468.0;15468.0;0.03;156234.48;156234.48
7369158;MAIS VIDA PRONTO ATENDIMENTO;38244.0;38244.0;0.03;155822.97;155822.97
7093594;LABORATORIO SANCTI;27792.0;27792.0;0.03;155671.68;155671.68
2227428;CENTRO DE SAUDE DR BRUNO CASSEL;17784.0;17784.0;0.03;154934.91;154934.91
2262401;SEFIL;25494.0;25494.0;0.03;154639.8;154639.8
2252074;HOSPITAL SAO GABRIEL ARCANJO;17832.0;17832.0;0.03;154575.84;154575.84
4013085;LABORATORIO VERA CRUZ;30093.0;30090.0;0.03;154043.25;154032.21
2262355;CENTRO DE FISIOTERAPIA;29019.0;29019.0;0.03;153885.36;153885.36
2229269;UNIDADE DE SAUDE NOVA HARTZ;27762.0;23499.0;0.03;176504.1;153885.18
2232928;HOSPITAL DE CARIDADE DE CANGUCU;30003.0;17637.0;0.03;285220.74;153777.36
2262630;FISIO ANDRADE NEVES;27243.0;27216.0;0.03;153033.09;152861.64
2232197;PRONTO ATENDIMENTO MEDICO CENTRAL ARROIO GRANDE;38985.0;38985.0;0.03;152776.35;152776.35
3074056;PA MAIS;21738.0;21606.0;0.03;151971.42;151888.26
2252899;CHECK UP ANALISES CLINICAS;26976.0;26976.0;0.03;151698.78;151698.78
3746356;CIJACUI;5874.0;3444.0;0.03;312070.11;150198.3
2229161;LABORATORIO CEDICLIN CANOAS;26886.0;26886.0;0.03;149943.63;149943.63
3215792;EXATO LABORATORIOS CLINICOS;26766.0;26766.0;0.03;149694.36;149694.36
0480444;LABORATORIO MOINHOS;26319.0;26319.0;0.03;149603.31;149603.31
5414849;LABORATORIO RIO BRANCO;24969.0;24969.0;0.03;149184.21;149184.21
2231301;LABORATORIOS UNIDOS;26439.0;26439.0;0.03;148812.75;148812.75
2246872;HOSPITAL SANTA LUCIA CASCA;18717.0;15363.0;0.03;182941.26;148560.45
2261065;HOSPITAL BOM PASTOR;22053.0;16905.0;0.03;187041.78;147948.18
2229129;LABORATORIO EXCELSIOR CANOAS;26250.0;26250.0;0.03;147689.94;147689.94
5471737;MONTSERRAT;26223.0;26223.0;0.03;147124.32;147124.32
2233924;POLICLINICA MUNICIPAL;17442.0;15711.0;0.03;157634.94;146729.64
2246813;HOSPITAL NOTRE DAME SAO SEBASTIAO;15108.0;12237.0;0.03;166626.96;146582.88
6985432;LABORATORIO MUNICIPAL DE ANALISES CLINICAS;79488.0;47802.0;0.03;400229.46;146035.17
2255103;CASA DE SAUDE IGNES IRENE MORAES;69147.0;69147.0;0.03;146027.4;146027.4
2245213;INSTITUTO DE PATOLOGIA DE PASSO FUNDO E OU IPPF;3303.0;3303.0;0.03;144956.16;144956.16
9971386;LABORATORIO CANOAS;24987.0;24987.0;0.03;142696.29;142696.29
7044704;BIOSUL ANALISES CLINICAS SAO BORJA;12924.0;12924.0;0.03;142596.72;142596.72
2244233;HOSPITAL DE CARIDADE SAO FRANCISCO;17403.0;15753.0;0.03;152565.99;142269.18
7416369;LABORATORIO GRILLO;23871.0;23547.0;0.03;143802.93;141753.03
6014194;HOSPITAL SCHLATTER;27543.0;27543.0;0.03;141535.17;141535.17
3723208;MULTIFISIO CLINICA DE FISIOTERAPIA;27654.0;27654.0;0.03;139868.91;139868.91
2247623;LABORATORIO VITALAB;15573.0;15573.0;0.03;139482.06;139482.06
7401442;LABORATORIO FONTANA;23505.0;23505.0;0.03;138850.71;138850.71
2264072;FISIOABREU;24432.0;24432.0;0.03;138571.41;138571.41
2255928;HOSPITAL MONTE ALVERNE;18066.0;18066.0;0.03;137860.11;137860.11
2250829;HOSPITAL DE CARIDADE DE SANTO CRISTO;16608.0;13176.0;0.03;158718.9;137368.59
6248624;LABORATORIO LABSUL;5562.0;5562.0;0.03;137245.38;137245.38
9683097;LABORATORIO MUNICIPAL DE ANALISES CLINICAS SMS BAGE;42870.0;35853.0;0.03;160128.33;136910.61
2266148;PRONTO ATENDIMENTO MUNICIPAL CAPAO DO LEAO;27129.0;27129.0;0.03;136185.06;136185.06
2261545;PAM DOM PEDRITO;14346.0;14346.0;0.03;135909.48;135909.48
3378691;HOSPITAL DA COMUNIDADE AHCROS CONSTANTINA;15321.0;12192.0;0.03;169304.34;135608.43
4189892;CENTRO DE FISIOTERAPIA DE ARROIO GRANDE;26115.0;26115.0;0.03;135033.39;135033.39
0211214;APAE;5907.0;5907.0;0.03;132805.59;132805.59
2238128;CENTRO MUNICIPAL DE SAUDE;52446.0;52446.0;0.03;132080.88;132080.88
9990496;CENTRO DE ESPECIALIDADES;18126.0;18126.0;0.03;131523.54;131523.54
2235315;HOSPITAL SANTA RITA D JABOTICABA;17427.0;15606.0;0.03;151140.42;131354.79
2244330;HOSPITAL SANTO ANTONIO;18420.0;11880.0;0.03;192732.84;131119.38
2224607;HOSPITAL SAO JOSE;18258.0;16518.0;0.03;145023.36;130776.87
5050170;HOSPITAL DR OSVALDO TEIXEIRA;18456.0;18453.0;0.03;129852.24;129830.73
0680230;CLINICA DE FISIOTERAPIA DANIELA CASTRO LTDA;20448.0;20448.0;0.03;129785.1;129785.1
3761347;LABORATORIO VIDAL;22209.0;22209.0;0.03;129598.26;129598.26
5161703;CENTRO VERANENSE DE DIAGNOSTICOS LTDA;2358.0;2358.0;0.03;126956.94;126956.94
2228734;HOSPITAL SAO JOSE RODEIO BONITO;21633.0;10791.0;0.03;244636.77;126643.71
2235560;BIODIAGNOSTICO LABORATORIO DE ANALISES CLINICAS;20604.0;20604.0;0.03;125932.89;125932.89
2224178;POSTO MEDICO CENTRAL;19158.0;19158.0;0.03;125637.36;125637.36
2257572;HOSPITAL NOSSA SENHORA DO CARMO;36870.0;23178.0;0.03;193228.77;125194.5
3848205;FISIOSUL;12147.0;12087.0;0.03;126012.0;125172.3
2236354;HOSPITAL VERA CRUZ;33792.0;27504.0;0.03;183244.86;124822.35
2708000;HOSPITAL DE CARIDADE DE CRISSIUMAL;18099.0;14175.0;0.03;148226.67;124180.41
9643222;LABORATORIO NOBEL S A;22464.0;22464.0;0.03;123998.25;123998.25
4299892;POLICLINICA MUNICIPAL;19245.0;19245.0;0.03;123736.14;123736.14
2241137;HOSPITAL SAO ROQUE;8202.0;8202.0;0.03;123307.02;123307.02
2262819;INSTITUTO DE FISIOTERAPIA PROF LIVIO ROCCO LTDA;22809.0;22809.0;0.03;122266.35;122266.35
2229307;HISTOLAB;2667.0;2667.0;0.03;122101.65;122101.65
2261448;SERVICO DE REABILITACAO FISICA DE BAGE;1893.0;1893.0;0.03;121217.7;121217.7
9619690;AEF LABORATORIO DE ANALISES EIRELI;12687.0;12687.0;0.03;120018.81;120018.81
6953689;ASDOMF;36942.0;23472.0;0.03;215773.86;120018.15
6571360;SECRETARIA MUNICIPAL DE SAUDE DE VENANCIO AIRES;24159.0;24159.0;0.03;119215.8;119215.8
5248914;APAE DE SAPUCAIA DO SUL;7569.0;7569.0;0.03;118362.54;118362.54
2261820;HOSPITAL BENEFICIENTE DE CANDIOTA;16200.0;16200.0;0.03;117697.56;117697.56
2235366;REDE HOSPITALAR ISAC UNIDADE TRINDADE DO SUL;17514.0;10092.0;0.03;176537.88;117431.25
3056163;LABORATORIO DE LUCA;22743.0;22743.0;0.03;117285.96;117285.96
2255618;ENZILAB LAB DE ANALCLINICAS;20430.0;20430.0;0.03;117092.91;117092.91
7170785;C M S P A MENDINA LABORATORIO ME;20877.0;20877.0;0.03;116625.9;116625.9
2246791;HOSPITAL SAO JOSE;17619.0;13668.0;0.03;145278.39;116017.5
9526498;UNIDADE DE PRONTO ATENDIMENTO MONSENHOR ARLINDO RUBERT;31728.0;31527.0;0.03;117444.9;115822.5
2228580;HOSPITAL SANTA TEREZINHA PALMITINHO;14724.0;13095.0;0.03;133430.91;113791.53
2255138;CENTRO MATERNO INFANTIL;29997.0;29997.0;0.03;113039.58;113039.58
7481373;PRONTO ATENDIMENTO;24411.0;17892.0;0.02;185958.96;112726.2
2265915;HEMOVITA;22506.0;22506.0;0.02;112664.16;112664.16
2236230;VITAL CENTRO HEMOTERAPICO;4788.0;4788.0;0.02;112242.6;112242.6
2252023;HOSPITAL DE CARIDADE SANTANA;21159.0;16290.0;0.02;145328.34;112230.15
7358210;MEDSON DIAGNOSTICOS POR IMAGEM LTDA MATRIZ;417.0;417.0;0.02;112068.75;112068.75
6117716;APAE DE PELOTAS;6585.0;6585.0;0.02;111910.5;111910.5
3072924;INTELIMAGEM;3750.0;3747.0;0.02;112596.0;111789.75
0963313;DBC PATOLOGIA DIAGNOSTICA;3999.0;3999.0;0.02;111526.86;111526.86
6507360;CERENEPE;6483.0;6483.0;0.02;109993.11;109993.11
2231603;C FISIO;11868.0;11868.0;0.02;109989.18;109989.18
2229323;LABORATORIO COLMAN LTDA;17256.0;17256.0;0.02;109921.26;109921.26
6844138;HOSPITAL SAO JOSE;58986.0;11763.0;0.02;361468.68;109641.6
2224127;POSTO DE SAUDE SUELI SANTOS DE SOUZA;22737.0;22737.0;0.02;108687.69;108687.69
2246783;HOSPITAL ROQUE GONZALES TAPERA;16299.0;14361.0;0.02;132103.38;108288.15
6858015;REABILITH CLINICA FISIOTERAPIA E REABILITACAO;11640.0;11595.0;0.02;108395.7;108112.2
2237121;HOSPITAL SANATORIO PARTENON;20046.0;20046.0;0.02;107493.21;107493.21
6814603;ALFA LABORATORIO;17193.0;17193.0;0.02;107402.76;107402.76
8008620;O LABORATORIO VIDA;24531.0;24531.0;0.02;106579.17;106579.17
9641580;LABORATORIO MUNICIPAL;38022.0;38022.0;0.02;106435.44;106435.44
3649628;APAESAP;6558.0;6009.0;0.02;115879.86;106179.03
3453200;APAE SANTO ANGELO;6132.0;6081.0;0.02;106580.67;106070.67
2227983;ESF III;17007.0;17007.0;0.02;105973.53;105973.53
2693356;LABORATORIO CENTRAL DE SAUDE PUBLICA DE PORTO ALEGRE;6192.0;6192.0;0.02;104904.0;104904.0
0299499;ANALYSIS LABORATORIO;17784.0;17784.0;0.02;103815.6;103815.6
2229625;LABORATORIO SANTA HELENA VIAMAO;17880.0;17877.0;0.02;103304.4;103300.29
6310885;CONSORCIO INTERMUNICIPAL DO ALTO URUGUAI;4371.0;2814.0;0.02;118559.73;102989.73
7607547;ASSOCIACAO BENEFICENTE OSWALDO CRUZ DE HORIZONTINA;17775.0;11451.0;0.02;136609.56;102843.3
2227789;POLICLINICA ROBERTO CARLOS CHROSTOWSKI;18267.0;17976.0;0.02;104465.55;102632.25
2229609;LABORCLINICA VIAMAO VIAMAO;20472.0;20472.0;0.02;102542.43;102542.43
5210917;BIOANALISE WM;9939.0;9939.0;0.02;101972.94;101972.94
5242282;MAMOCLIN CENTRO DE DIAGNOSTICO POR IMAGEM;879.0;879.0;0.02;101695.83;101695.83
2224615;HOSPITAL SAO LUIZ;15270.0;13335.0;0.02;114160.35;101679.21
6292437;LABORATORIO VITALE;17643.0;17643.0;0.02;101598.57;101598.57
6944647;CONSORCIO INTERMUNICIPAL CENTRO SUL;47706.0;25071.0;0.02;251910.84;101438.43
9362142;DIAGNOSTICA LABORATORIO DE EXAMES CLINICOS;16293.0;16293.0;0.02;100021.89;100021.89
3056007;CENTRO DE ESPECIALIDADES;8397.0;8397.0;0.02;99949.71;99949.71
0810401;CLINICA SULVISION;3150.0;3150.0;0.02;99877.26;99877.26
7456247;LABORATORIO BIOANALISES;17100.0;17100.0;0.02;99325.23;99325.23
3848094;APAE DE CAMAQUA;6132.0;5610.0;0.02;108352.44;99128.7
6030939;LABORATORIO TUIUTI;23904.0;23904.0;0.02;98676.15;98676.15
5710634;APAE DE SANTA CRUZ DO SUL;5751.0;5751.0;0.02;98285.01;98285.01
2850427;LABORATORIO MONTSERRAT;15603.0;15603.0;0.02;97559.73;97559.73
3004902;APAE BAGE;11070.0;5517.0;0.02;195606.9;97485.39
5656117;LABORATORIO VENANCIO AIRES;22887.0;22368.0;0.02;98934.6;97343.79
2245078;LABORATORIO BIOS SOLEDADE;16029.0;16029.0;0.02;97003.89;97003.89
7843143;MAIER BIOMEDICINA LABORATORIAL LTDA;17511.0;17511.0;0.02;96928.59;96928.59
2235412;HOSPITAL DOS TRABALHADORES ATRA;13029.0;11901.0;0.02;108368.46;96076.38
2227673;HOSPITAL DE CARIDADE SANTA RITA;43818.0;13170.0;0.02;278651.1;95949.0
4509587;LABORATORIO EXCELSIOR;15660.0;15660.0;0.02;95544.21;95544.21
9911391;LABORATORIO WIDAL PACHECO;15858.0;15354.0;0.02;98380.29;95161.65
6328652;ALFA LABORATORIO UNIDADE 5;16428.0;16419.0;0.02;95993.58;94913.58
7223633;KOZMA DIAGNOSTICO POR IMAGEM;45.0;45.0;0.02;94824.9;94824.9
5323770;LABORATORIO MUNICIPAL DE FRONTEIRA DE SAO BORJA;14295.0;14295.0;0.02;94544.82;94544.82
2261227;LABORATORIO BIOANALISE;15648.0;15648.0;0.02;94110.9;94110.9
2261081;HOSPITAL SAO FRANCISCO;11484.0;9648.0;0.02;115136.07;93577.83
2225913;UNIDADE ESPECIALIZADA POLICLINICA GUAIBA;17862.0;16236.0;0.02;110949.27;93457.47
3695328;APAE IJUI;5289.0;5289.0;0.02;93456.63;93456.63
2244225;HOSPITAL DE CARIDADE BRASILINA TERRA;14373.0;13353.0;0.02;100005.24;93446.97
2245086;GRUPO LABSOL;17802.0;17802.0;0.02;93300.15;93300.15
2234424;HOSPITAL SANTA ROSA DE LIMA;15102.0;8889.0;0.02;149532.27;92985.93
2224860;UNIDADE DE PRONTO ATENDIMENTO 24 HORAS;48831.0;24156.0;0.02;369100.26;92732.73
2254808;LABORATORIO ANALISE;18051.0;18051.0;0.02;92444.1;92444.1
9132562;AMBULATORIO DE ESPECIALIDADES VILA DOS COMERCIARIOS;9021.0;9021.0;0.02;91987.98;91987.98
0720054;LABORATORIO QUALITA DE ANALISES CLINICAS;14712.0;14712.0;0.02;91500.51;91500.51
2239639;ALFA LABORATORIO;16980.0;16980.0;0.02;90676.05;90676.05
2240025;LABORATORIO VITACLIN LTDA;16713.0;16713.0;0.02;90495.66;90495.66
5362423;BIOCITO;6342.0;6342.0;0.02;90288.24;90288.24
2247631;CENTRO MUNICIPAL DE ATENDIMENTO ESPECIALIZADO CEMAE;29019.0;29019.0;0.02;90046.05;90046.05
6799590;CENTRO DE REABILITACAO;12870.0;12870.0;0.02;89889.3;89889.3
3897281;CLINICA DE FISIOTERAPIA BELA VISTA;14157.0;14157.0;0.02;89832.6;89832.6
3051889;LABORATORIO SAO PEDRO;16506.0;16464.0;0.02;89898.78;89675.34
3709132;CLINIFORT CLINICA DE FISIOTERAPIA ORTOPEDICA E TRAUMATO;18129.0;18129.0;0.02;89337.72;89337.72
2228610;HOSPITAL PIO XII SEBERI;9075.0;8958.0;0.02;88986.21;88521.78
0967882;LABORATORIO FLEMING LTDA;14046.0;14046.0;0.02;88404.21;88404.21
2235447;HOSPITAL PADRE EUGENIO;8058.0;7683.0;0.02;90205.5;88374.39
2240203;LABORATORIO CARLOS CHAGAS;15258.0;15258.0;0.02;88040.7;88040.7
2241846;AMBULATORIO CENTRAL POLICLINICA;13032.0;13032.0;0.02;88011.24;88011.24
6677037;FISIOFIT STUDIO DE PILATES FISIOTERAPIA LTDA;14790.0;14790.0;0.02;87591.72;87591.72
6928447;CENTRO DE ESPECIALIDADES ODONTOLOGICAS CEO TIPO II;2952.0;2952.0;0.02;87487.41;87487.41
6123791;MEDICINA DIAGNOSTICA;2640.0;2640.0;0.02;87283.2;87283.2
6215564;CLINICA DE SAUDE GLOBAL;8670.0;8670.0;0.02;87234.0;87234.0
3525937;APAE TORRES;4908.0;4908.0;0.02;86724.36;86724.36
7097875;AMPLAMED;2769.0;2769.0;0.02;86705.04;86705.04
3829324;APAE GIRUA;4875.0;4875.0;0.02;86172.09;86172.09
2249308;MEDICINA DIAGNOSTICA;2859.0;2859.0;0.02;86058.48;86058.48
2260115;LABORATORIO SANTA TEREZINHA;16074.0;16074.0;0.02;85513.41;85513.41
9238271;LABORATORIO OSWALDO CRUZ;14271.0;14271.0;0.02;85309.8;85309.8
2236826;CENTRO MEDICO MUNICIPAL;16233.0;16233.0;0.02;83949.48;83949.48
2262029;FUNDACAO MEDICO HOSPITALAR;9912.0;9744.0;0.02;85520.82;83601.18
7028202;POLICLINICA NAO ME TOQUE;23517.0;21132.0;0.02;91916.04;83454.63
2235420;ASSOCIACAO HOSPITALAR DE RONDA ALTA;9303.0;5994.0;0.02;103637.97;82149.48
7429703;CENTRO DE ESPECIALIDADES MEDICAS DO MUNICIPIO DE MORRO REUTE;15453.0;15213.0;0.02;83384.55;81872.55
7309236;FISIOMAIS SERVICOS DE FISIOTERAPIA LTDA;9165.0;9072.0;0.02;82294.65;81860.34
3944670;BANCO DE SANGUE DE URUGUAIANA;3000.0;3000.0;0.02;81535.05;81535.05
2224836;PRONTO ATENDIMENTO 24H;28650.0;24273.0;0.02;109011.96;81436.86
3944646;UNIDADE SANITARIA DE SANTANA DO LIVRAMENTO;11700.0;11700.0;0.02;81156.33;81156.33
3922626;APAE ESTEIO;7302.0;4788.0;0.02;117292.5;81056.52
6528570;PROGRAMA MELHOR EM CASA;11631.0;11631.0;0.02;80519.4;80519.4
6521053;ESCOLA DE EDUCACAO ESPECIAL LOUIS BRAILLE;6153.0;6153.0;0.02;80415.84;80415.84
2247658;LABORATORIO CLINILABOR;8160.0;8160.0;0.02;79587.72;79587.72
5729297;CAMS;11439.0;9582.0;0.02;98858.64;79380.93
2701200;CIAS CENTRO INTEGRADO DE ATENCAO EM SAUDE;3264.0;3264.0;0.02;79074.36;79074.36
2223279;SECRETARIA MUNICIPAL DE SAUDE DE CAXIAS DO SUL;15885.0;15885.0;0.02;78630.75;78630.75
5133521;APAE;4467.0;4467.0;0.02;78471.69;78471.69
2236702;CENTRO ESPECIALIZADO DE SAUDE DE FARROUPILHA;5322.0;5322.0;0.02;78401.37;78401.37
3545822;APAE TRES DE MAIO;5022.0;4998.0;0.02;78306.93;78155.73
2240181;LABORATORIO GHEDINI;13923.0;13923.0;0.02;77444.19;77444.19
2229943;CENTRO DE ESPECIALIDADES;8502.0;8502.0;0.02;77018.34;77018.34
2700549;UNIDADE CENTRAL IVOTI;13347.0;7389.0;0.02;118831.71;76229.76
3778398;APAE DE SAO BORJA;5208.0;4335.0;0.02;91289.04;75863.13
3952193;CENTRO DE ESPECIALIDADES ODONTOLOGICAS CEO;13842.0;9840.0;0.02;104648.91;75574.65
3497534;APAE PANAMBI;4242.0;4242.0;0.02;74956.14;74956.14
9386246;CENTRO DE SAUDE PRINCESA DO JACUI;18858.0;18843.0;0.02;74971.56;74876.31
2224577;LABORATORIO IBERLEO;12942.0;12942.0;0.02;74357.94;74357.94
5124662;APAE SAO MARCOS;4200.0;4200.0;0.02;74214.0;74214.0
2243229;LABORATORIO DR TUIUTI LEANDRO GUERRA;15615.0;15615.0;0.02;73884.21;73884.21
7632193;POLICLINICA AMBULATORIO DE ESPECIALIDADES;11769.0;10011.0;0.02;91309.02;73729.02
2228629;HOSPITAL SAO GABRIEL AMETISTA DO SUL;10392.0;9405.0;0.02;75733.62;73457.43
5874858;SAMEDI;1815.0;1815.0;0.02;73449.39;73449.39
2252376;HOSPITAL ESPIRITA DE PELOTAS;9534.0;9534.0;0.02;72848.25;72848.25
2250802;HOSPITAL CAMPINA;13029.0;12117.0;0.02;73284.06;72700.86
3722368;CLINICA KRAEMER;5820.0;4920.0;0.02;79787.94;72606.81
2967057;FAMAQUI COMUNIDADES;12882.0;12828.0;0.02;72946.8;72603.9
7442769;FARMACIA MUNICIPAL CAPAO DA CANOA;11790.0;11790.0;0.02;72576.0;72576.0
2228998;LABORATORIO LUTZ LTDA ALVORADA;14070.0;14028.0;0.02;72860.37;72535.11
2229137;LABORATORIO TEGONI LTDA ALVORADA;13788.0;13788.0;0.02;72458.46;72458.46
9428232;DIAGNOSTICA LABORATORIO DE EXAMES CLINICOS;12708.0;12708.0;0.02;72382.92;72382.92
7658273;CENTRO MUNICIPAL DE SAUDE SYNVAL GUAZELLI;23925.0;15870.0;0.02;111154.14;71899.83
9649719;LABORATORIO SENHOR DOS PASSOS;13401.0;13401.0;0.02;71817.33;71817.33
3059995;CENTRO MUNICIPAL DE IMAGENS NH;1659.0;1659.0;0.02;71685.0;71685.0
2250675;HOSPITAL SANTO AFONSO;8745.0;7956.0;0.02;77272.35;71448.57
7727933;LABORATORIO MOMBELLI;14673.0;14673.0;0.02;71263.89;71263.89
3061337;PRONTO ATENDIMENTO MEDICO PAM;11613.0;11613.0;0.02;71143.68;71143.68
3672298;FISIOCENTRO;4398.0;4389.0;0.02;71002.02;70944.87
6013295;CEO CENTRO DE ESPECIALIDADES ODONTOLOGICAS;3183.0;3183.0;0.02;70911.75;70911.75
6890318;ODONTO DESIGN;315.0;315.0;0.02;70875.0;70875.0
2233428;SANTA CASA DE MISERICORDIA DE ARROIO GRANDE;24324.0;23343.0;0.02;77426.91;70048.32
